train-loss,train-tn,train-fp,train-fn,train-tp,train-f1_pos,train-f1_neg,val-loss,val-tn,val-fp,val-fn,val-tp,val-f1_pos,val-f1_neg
0.26843408205456426,5639,493,783,5377,0.8939318370739817,0.8983590887366576,0.24852481294185558,1156,884,0,2002,0.8191489361702128,0.7234042553191489
0.17675109873163633,6017,115,713,5447,0.9293635898310868,0.9356243197014461,1.6349722655441195,2040,0,1543,459,0.3730190979276717,0.7255913213587053
0.15408729952649422,6034,98,633,5527,0.9379719983029274,0.942886162981483,0.13778308769784783,2040,0,207,1795,0.94548327627074,0.9517144856543037
0.14385919082331572,6049,83,624,5536,0.939977926818915,0.9447871925029285,0.9439566558920942,2040,0,958,1044,0.6854891661195011,0.8098451766574037
0.14758322767372672,6040,92,610,5550,0.9405185561769192,0.945079017368174,2.8883386602028946,2040,0,1770,232,0.20769919427036704,0.6974358974358975
0.13752598289171222,6052,80,573,5587,0.9447873509765791,0.9488124167123932,3.024683713677023,362,1678,0,2002,0.7046814501935939,0.3014154870940883
0.13219996971243994,6064,68,561,5599,0.9468166060708547,0.9506937367719683,0.7196890227809983,921,1119,0,2002,0.7815732968963498,0.6220871327254306
0.13005029032503282,6073,59,556,5604,0.947982745496067,0.9518062847739205,0.08275181395709072,2028,12,51,1951,0.9841109709962168,0.9847050254916241
0.1259105768148068,6086,46,516,5644,0.9525738396624472,0.9558661850164913,1.4196550071033023,775,1265,0,2002,0.7599164926931106,0.5506216696269982
0.12541568922251706,6076,56,522,5638,0.9512400877340983,0.9545954438334642,3.264881720229106,2040,0,1786,216,0.19477006311992787,0.6955335833617456
0.12883270363266716,6046,86,546,5614,0.9467116357504216,0.9503300848789689,0.24194276209815577,2039,1,295,1707,0.9202156334231807,0.9323273891175126
0.11949026699123672,6086,46,516,5644,0.9525738396624472,0.9558661850164913,3.097637954647738,524,1516,0,2002,0.7253623188405797,0.40873634945397813
0.1318033105686787,6027,105,531,5629,0.946527661005549,0.9498817966903073,1.1616865308611537,880,1160,0,2002,0.7753679318357862,0.6027397260273972
0.11938516897829161,6092,40,533,5627,0.9515515346241651,0.9550834835776437,0.7566454570403139,950,1090,0,2002,0.7860227718884962,0.6354515050167223
0.1124840126767769,6098,34,481,5679,0.9566242735618631,0.9594839115726536,0.061163040787674657,2035,5,62,1940,0.9830250823410185,0.9838046893884458
0.11529557504853324,6096,36,508,5652,0.9540850776502364,0.957286432160804,0.5499104709096736,2040,0,547,1455,0.8417703210876483,0.8817808515236655
0.11367516995283687,6071,61,500,5660,0.952781752377746,0.9558372038101236,0.2722816585550681,1160,880,0,2002,0.8198198198198199,0.725
0.11250924842121195,6104,28,454,5706,0.9594753657306205,0.9620173364854215,0.05954976008263984,2035,5,58,1944,0.9840546697038725,0.9847568352286475
0.10965515957800372,6084,48,491,5669,0.9546181695714407,0.9575824348784134,5.536292447010401,187,1853,0,2002,0.6836264299129248,0.16793893129770993
0.11097128014663629,6100,32,515,5645,0.95378896679902,0.9570879422609241,25.111008198175142,5,2035,0,2002,0.663023679417122,0.004889975550122249
0.11521302676267783,6060,72,494,5666,0.9524289796604472,0.9553838877502758,1.1070409024310313,900,1140,0,2002,0.7783825816485226,0.6122448979591837
0.11641396485145418,6082,50,488,5672,0.9547214273691298,0.9576444654385136,0.5246607923584371,2040,0,535,1467,0.8457768809455174,0.8840736728060672
0.10864150648881471,6104,28,502,5658,0.9552591592098599,0.9583922122782225,3.3450983101515885,540,1500,0,2002,0.727470930232558,0.4186046511627907
0.11222024884207063,6074,58,477,5683,0.955045794471053,0.95781755105259,0.1778792213733349,2040,0,202,1800,0.9468700683850605,0.9528257823446987
0.11662832288367912,6096,36,511,5649,0.9538201772899957,0.9570609937985712,1.376555297853686,901,1139,0,2002,0.7785339296130662,0.6127167630057804
0.10740463519417383,6093,39,454,5706,0.9585888282234355,0.9611168073191891,7.53724510442025,2040,0,1969,33,0.032432432432432434,0.6744916515126467
0.10894400900271635,6101,31,506,5654,0.9546644153651329,0.9578459847711751,0.39103477211915166,2040,0,408,1594,0.8865406006674083,0.9090909090909091
0.10770292060793396,6090,42,462,5698,0.9576470588235294,0.9602649006622517,0.9271455591766625,2040,0,802,1200,0.7495315427857588,0.8357230643179024
0.10270554719755248,6108,24,430,5730,0.9618935705892228,0.9641673243883189,0.2877671674892992,2040,0,268,1734,0.9282655246252677,0.9383624655013799
0.10705502051163042,6094,38,478,5682,0.9565656565656565,0.959382871536524,1.0198303336615848,2040,0,894,1108,0.712540192926045,0.8202653799758746
0.10531952202543156,6072,60,450,5710,0.9572506286672254,0.9596965386439071,2.1887419831923833,806,1234,0,2002,0.7644138984345169,0.5664089950808152
0.10317999827580056,6103,29,461,5699,0.9587819650067295,0.9614051669817265,0.1225086075577743,1981,59,37,1965,0.9761549925484352,0.976343026121242
0.11063788243891592,6097,35,493,5667,0.9554881133029844,0.9584970916522559,2.0436250814879546,2040,0,1342,660,0.49586776859504134,0.7524898561416451
0.11677299722364816,6064,68,500,5660,0.9522207267833109,0.9552614996849402,2.482874051820282,701,1339,0,2002,0.7493917274939172,0.5114921561473914
0.10611022756066145,6088,44,438,5722,0.9595841019620995,0.9619213145836624,4.92448111821495,2040,0,1910,92,0.08787010506208214,0.681135225375626
0.10438964863238372,6102,30,466,5694,0.9582632110400539,0.9609448818897637,0.1515650179952324,2040,0,163,1839,0.9575631346003646,0.9615837850577421
0.10355024174731037,6110,22,460,5700,0.9594344386466925,0.9620532199653599,0.15358603889706007,2040,0,154,1848,0.9600000000000001,0.9636277751535192
