train-loss,train-tn,train-fp,train-fn,train-tp,train-f1_pos,train-f1_neg,val-loss,val-tn,val-fp,val-fn,val-tp,val-f1_pos,val-f1_neg
0.2860907365833403,3506,355,551,3311,0.8796493092454835,0.8855771659509977,0.5833214104621146,1874,135,771,698,0.6064291920069506,0.8053287494628277
0.18192841163165333,3674,187,324,3538,0.9326479504415448,0.9349790049624634,1.1031740029492962,1930,79,1000,469,0.46504709965294994,0.7815347236282648
0.16678624696741137,3688,173,333,3529,0.9331041776837652,0.9358030956609998,0.5798524747880592,1675,334,308,1161,0.7834008097165992,0.8391783567134269
0.15980581935361524,3704,157,323,3539,0.9364911352209581,0.9391480730223124,0.5108770129494177,1734,275,387,1082,0.7657466383581034,0.8397094430992735
0.16077465084833015,3702,159,304,3558,0.9389101464573163,0.9411465615863734,0.5350589657768976,1612,397,116,1353,0.8406337371854614,0.8627241102488628
0.15838659975629973,3698,163,323,3539,0.9357482813326283,0.938340522709972,2.2369431353904106,184,1825,2,1467,0.6162570888468809,0.16765375854214123
0.15561155628914136,3703,158,285,3577,0.9416875082269317,0.9435596891323736,1.0924518250952924,1874,135,913,556,0.5148148148148148,0.7814845704753962
0.1470043355852045,3734,127,294,3568,0.9442900621939923,0.9466345544428951,3.6276900972560466,129,1880,1,1468,0.6095079925264688,0.12061711079943899
0.14245341099228526,3720,141,298,3564,0.9419849345843796,0.9442822693235182,0.47489732628995623,1778,231,383,1086,0.7796123474515434,0.852757793764988
0.13372034015874162,3745,116,263,3599,0.9499802032466674,0.9518363197356717,0.941669725357218,1465,544,14,1455,0.8391003460207613,0.8400229357798165
0.13852475618235222,3734,127,280,3582,0.9462422401267997,0.9483174603174603,0.572474794184908,1762,247,401,1068,0.7672413793103449,0.8446788111217642
0.13663865512117085,3732,129,294,3568,0.9440402169599154,0.9463674400912894,0.4537259293157798,1744,265,312,1157,0.8004150812867521,0.8580565805658057
0.13757757008920815,3730,131,288,3574,0.9446279899563896,0.9468206625206245,1.0080648274035067,1386,623,16,1453,0.8197461212976022,0.8126649076517152
0.13526187756617467,3737,124,285,3577,0.9459209308475472,0.9481161994164659,0.5646675101225921,1845,164,522,947,0.734108527131783,0.843235831809872
0.13270423278090993,3739,122,263,3599,0.9492285375181326,0.951036500063589,1.2931127803225568,1904,105,1033,436,0.4338308457711443,0.7699150828952689
0.13494422624113644,3745,116,302,3560,0.9445476253648182,0.9471421345472939,0.7321259306037885,1601,408,96,1373,0.844923076923077,0.8640043173232596
0.13184544721491193,3736,125,279,3583,0.9466314398943196,0.9487049263585576,2.0891872793178985,1994,15,1347,122,0.1519302615193026,0.7454205607476635
0.11880054347801706,3743,118,253,3609,0.9511134536829623,0.9527809596538119,1.4544650930450729,387,1622,7,1462,0.6422139248846914,0.32209737827715357
0.1257977974078329,3741,120,281,3581,0.9469787121512627,0.9491310414816695,2.488919535335828,1997,12,1343,126,0.1568139390168015,0.7466816227332211
0.12397441546773101,3753,108,277,3585,0.9490403706154864,0.9512102395133698,1.807232053613032,1980,29,1199,270,0.3054298642533937,0.7632999228989977
0.13142137116955518,3732,129,290,3572,0.9445987042179029,0.9468476468349613,0.5489995548648352,1691,318,230,1239,0.8189028420356907,0.860559796437659
0.12226950893450876,3756,105,258,3604,0.9520538898428214,0.9539047619047618,1.2023920007928341,1958,51,1042,427,0.4386235233692861,0.7817927730085846
0.12290187495314796,3756,105,245,3617,0.9538502109704642,0.9554820656321547,0.7900909693368623,1826,183,614,855,0.6820901475867571,0.8208586199145876
0.12320711215598397,3752,109,278,3584,0.9487756452680343,0.9509567862121405,0.7278499991952722,1548,461,31,1438,0.8539192399049882,0.862876254180602
0.12298481025705679,3750,111,276,3586,0.9488027516867311,0.9509319132750095,0.4428909951205086,1752,257,305,1164,0.8055363321799307,0.8617806197737335
0.11870151357446698,3750,111,267,3595,0.9500528541226215,0.952018278750952,0.47983485463708897,1686,323,144,1325,0.8501764517163941,0.8783537379525916
0.1140656832407349,3765,96,263,3599,0.9524943760751621,0.9544935986817087,1.09030945599936,484,1525,12,1457,0.6546843405976185,0.38642714570858283
0.11114822889464855,3767,94,243,3619,0.9555115511551155,0.9571846017024521,0.8106243206962489,1528,481,26,1443,0.8505747126436781,0.8577041818692114
0.11749737609911502,3769,92,265,3597,0.9527214938418752,0.9547815072830906,1.2164849906628539,1409,600,4,1465,0.8290888511601585,0.8234950321449443
0.11539512656307832,3766,95,274,3588,0.9510934393638171,0.9532970510062019,1.7235884102272399,323,1686,2,1467,0.6347901341410646,0.27677806341045413
0.11069097639646737,3762,99,254,3608,0.9533623992601401,0.95518598451187,1.9744086198384492,291,1718,1,1468,0.6307196562835661,0.2529335071707953
0.11436644729907441,3766,95,258,3604,0.9533130538288587,0.9552314521242867,0.5085598348611521,1644,365,93,1376,0.8573208722741434,0.8777362520021356
0.11153830158560754,3766,95,259,3603,0.9531746031746031,0.9551103220897794,0.5928721678812248,1801,208,458,1011,0.7522321428571429,0.8439550140581068
0.10855602506689499,3764,97,239,3623,0.95568451595885,0.9572736520854526,1.8651653784592306,332,1677,1,1468,0.6363242306025141,0.2835183603757472
0.10580893625965564,3762,99,230,3632,0.9566706176741735,0.9581051827327136,0.5422784116262674,1712,297,213,1256,0.8312375909993381,0.8703609557702084
0.11298764073912783,3763,98,254,3608,0.9534883720930233,0.9553186087839554,0.5617237228165418,1638,371,88,1381,0.8574976715305805,0.8771084337349397
0.1116880736564951,3755,106,257,3605,0.9520665522250099,0.9538930522037343,2.349732910510519,2004,5,1388,81,0.10418006430868167,0.7420847991112758
0.11214386586306797,3771,90,259,3603,0.9538054268696228,0.9557723989354961,1.6528772098569777,373,1636,4,1465,0.6411378555798687,0.31265716680637046
0.11453102080451227,3759,102,280,3582,0.9493771534587861,0.9516455696202532,0.6985556395181367,1838,171,619,850,0.6827309236947792,0.8231079265562025
0.10850941528960875,3766,95,284,3578,0.9497013934970139,0.9520920237643787,1.793209790360866,1973,36,1201,268,0.30231246474901297,0.7613351340922246
0.10709112941944798,3771,90,252,3610,0.9547738693467337,0.95662100456621,2.5861816987558095,236,1773,1,1468,0.6233545647558386,0.2101513802315227
0.09970493866298331,3783,78,244,3618,0.9573961365440594,0.9591784989858012,0.7170988349067267,1852,157,566,903,0.7141162514827996,0.8366839846397109
0.10061176333185244,3779,82,238,3624,0.9577167019027484,0.9593805534399594,1.5616548989544385,417,1592,4,1465,0.6473707467962881,0.3432098765432099
0.10757561773351171,3768,93,252,3610,0.9543952412425646,0.956223829463266,0.5869547596534413,1690,319,232,1237,0.8178512396694214,0.8598321037903841
0.10175237669879007,3786,75,248,3614,0.9572242087140775,0.9590880303989867,0.5808750484235127,1654,355,119,1350,0.8506616257088846,0.8746694870438921
0.10409711125553635,3765,96,259,3603,0.9530485385531015,0.9549778059606849,1.2799885961569335,1358,651,5,1464,0.8169642857142857,0.8054567022538552
0.10342193743310242,3782,79,248,3614,0.9567174056915949,0.9585603852490178,0.8261542633527171,1503,506,20,1449,0.8463785046728972,0.8510758776896943
0.09536386041131552,3786,75,241,3621,0.9581899973537974,0.9599391480730223,3.7018106517056886,186,1823,1,1468,0.6168067226890757,0.16939890710382516
0.10301179761144452,3774,87,246,3616,0.9559814937210838,0.9577464788732395,1.114645123550301,534,1475,25,1444,0.6581586144029171,0.41588785046728977
0.10023330628030676,3782,79,243,3619,0.9574074074074074,0.9591681460816637,0.552052445748265,1792,217,410,1059,0.771584699453552,0.8511042507717882
0.10718020437608246,3782,79,250,3612,0.9564411492122336,0.9583174965159003,0.8226994105013299,1581,428,59,1410,0.8527366192924101,0.866538777747328
0.09607948167036115,3771,90,240,3622,0.9564298917348825,0.9580792682926829,0.6958367431760177,1817,192,498,971,0.7378419452887538,0.8404255319148936
0.10220587099214361,3775,86,262,3600,0.9538950715421304,0.9559382122056217,0.5347149580494298,1792,217,377,1092,0.7861771058315336,0.8578267113451412
0.1004736508205041,3774,87,245,3617,0.9561194818926777,0.9578680203045685,0.8506508821588333,1872,137,665,804,0.6672199170124481,0.8235811702595688
0.09965127918285115,3791,70,253,3609,0.9571674844185122,0.9591397849462365,1.5949062842483697,1933,76,935,534,0.5137085137085137,0.7927004305925776
0.10637518575613508,3770,91,273,3589,0.9517369398037655,0.9539473684210527,0.8221971844379212,1867,142,690,779,0.6518828451882845,0.8177836180464301
0.09639451296684826,3785,76,262,3600,0.9551605200318386,0.9572584724329792,0.6473623016156158,1731,278,320,1149,0.7935082872928176,0.8527093596059112
0.09305470780314277,3795,66,220,3642,0.9622192866578599,0.9636871508379888,1.8809664705280877,351,1658,6,1463,0.6374727668845316,0.2967032967032967
0.09111690229289962,3774,87,219,3643,0.9596944151738672,0.961038961038961,1.6434485874620233,431,1578,25,1444,0.6430639055889557,0.3496957403651116
0.09825674975711757,3782,79,270,3592,0.9536705163945307,0.955895362062429,0.8891724351838514,1537,472,34,1435,0.8501184834123223,0.858659217877095
0.09326892381838593,3793,68,250,3612,0.9578361177406522,0.9597672064777328,0.6541592228542874,1678,331,204,1265,0.8254486133768353,0.862503212541763
0.10510406843459548,3773,88,268,3594,0.9528101802757157,0.9549481144014174,0.6699409740042453,1654,355,165,1304,0.8337595907928389,0.864158829676071
0.09227026560673376,3794,67,225,3637,0.9614062913031984,0.9629441624365482,0.6385980698827904,1640,369,103,1366,0.8526841448189763,0.8742004264392325
0.09220018617063086,3786,75,223,3639,0.9606652587117213,0.9621346886912325,0.5937969181783039,1714,295,248,1221,0.8180904522613066,0.8632586250314783
0.09687260457495557,3775,86,231,3631,0.958173901570128,0.9597050972416424,0.6580063582426382,1756,253,432,1037,0.7517216382747371,0.8367881820347869
0.0914972054949468,3796,65,243,3619,0.9591836734693877,0.9610126582278481,0.5435649588438476,1750,259,341,1128,0.7899159663865546,0.8536585365853658
0.08659562820653818,3796,65,210,3652,0.9637155297532656,0.9650438540739799,1.4700556674724752,1964,45,1017,452,0.4598168870803662,0.7871743486973948
0.10055447249126669,3780,81,255,3607,0.9554966887417219,0.9574468085106383,0.5637733878727409,1894,115,525,944,0.7468354430379747,0.8554652213188798
0.09360292592297775,3788,73,250,3612,0.9572015370345832,0.9591087479427776,0.8392225673926706,1543,466,22,1447,0.8557066824364282,0.8634583100167879
0.09467427288021091,3787,74,236,3626,0.9590055540862206,0.9606798579401319,1.756755028050682,1995,14,1075,394,0.41981885988279166,0.7855877141169522
0.09091448278550918,3786,75,254,3608,0.9563949635520211,0.9583597013036325,1.6154156755345384,1956,53,1103,366,0.3877118644067797,0.7719021310181531
0.09384686134251059,3783,78,246,3616,0.9571201694017998,0.9589353612167301,0.7704313651729823,1768,241,502,967,0.7224505042958537,0.8263612993690114
0.09168568945515268,3781,80,225,3637,0.9597572239081673,0.9612304563365959,0.765649368496994,1590,419,77,1392,0.848780487804878,0.8650707290533188
0.07808649026134325,3804,57,224,3638,0.9628159322482467,0.9643807833692484,1.8210065615046909,419,1590,3,1466,0.6479558011049724,0.3447141094199918
0.09428065755153342,3778,83,253,3609,0.9555202541699762,0.9574252407501268,0.5242652274741052,1839,170,363,1106,0.8058287795992715,0.8734267394918072
0.09340705648672391,3778,83,232,3630,0.9584158415841584,0.9599796722144581,1.542008078667266,469,1540,10,1459,0.653088630259624,0.37700964630225076
0.09779813004652561,3782,79,260,3602,0.9550576693623227,0.9571048968746046,1.4021990465802527,1315,694,5,1464,0.8072787427626137,0.7900270351456895
0.08122095438310106,3805,56,225,3637,0.9628060886829914,0.9643898111772905,0.607036993498772,1653,356,100,1369,0.857232310582342,0.8787878787878788
